Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
 1749, 15523, 1220848.351, 7810983.063,     21844.228547,     46272.554834,         0.472077,      9385.075989,      8908.307175,         1.053520,      5345.089964,      7854.779079,         0.680489,    -20326.239666,     12516.777466,        -1.623920,     -3815.721360,      9750.678496,        -0.391329,      5265.152006,     10014.115275,         0.525773,     13296.148167,     10473.278673,         1.269531,      9951.425578,     29882.985586,         0.333013,      4569.740813,     15401.767567,         0.296702,    -10156.425404,     13404.315892,        -0.757698,     -5686.373002,       930.241801,        -6.112790,     33806.988570,      3752.994615,     30053.993955,         3.601442,         0.443001,         0.112400,         0.005038
 1750, 12276, 2027148.265, 7614513.872,     19353.847811,     45786.026630,         0.422702,      8073.228015,      5140.796422,         1.570424,    -20238.657121,      9439.752943,        -2.143982,     13284.860059,     13376.123896,         0.993177,     -1451.407200,      9070.669310,        -0.160011,      7991.534402,      9763.767085,         0.818489,     -1717.274070,      9957.560602,        -0.172459,     34708.157181,     25785.101651,         1.346055,     -3035.708692,     14683.971792,        -0.206736,      3397.864280,     14565.482933,         0.233282,     -6760.358428,      1508.551258,        -4.481358,      1095.353066,     -4612.651659,      5708.004725,         0.710362,         0.648030,         0.177047,         0.000333
 1751, 7601, 1916918.927, 7495405.728,     46317.665591,     50847.835120,         0.910907,       965.042285,      6743.008056,         0.143117,      1054.983779,      9915.885550,         0.106393,     -7479.963367,     11819.635943,        -0.632842,     -5089.328604,     10282.268437,        -0.494962,     -3219.009117,     10785.342609,        -0.298461,      1294.329749,     12296.743755,         0.105258,    -19130.857614,     22450.220071,        -0.852146,     13784.387034,     14167.883317,         0.972932,     12502.831063,     10351.954812,         1.207775,     -9940.799713,      1406.736440,        -7.066569,     25275.378860,     21472.604277,      3802.774583,         0.487266,         0.705868,         0.223692,         0.000210
 1752, 6265, 1287432.074, 7677313.574,    -56532.995538,     51902.420789,        -1.089217,      6743.616612,      8828.582160,         0.763839,      2671.777350,      7558.443891,         0.353482,      2257.906253,     14005.246414,         0.161219,     10984.742416,     10068.222470,         1.091031,     16617.924480,      9392.576937,         1.769261,     10435.152616,      9764.088151,         1.068728,    -34579.566989,     33394.930905,        -1.035474,     14592.184635,     12623.614147,         1.155943,      3449.259176,     12513.478348,         0.275644,     -5756.923972,       959.839965,        -5.997796,      1801.322128,     10197.810366,     -8396.488238,        -1.044739,         0.548346,         0.176723,         0.000719
 1753, 12319, 1826679.048, 7518178.318,    -29860.446327,     62832.803812,        -0.475237,     10724.470278,      6405.815005,         1.674177,    -15536.354808,      8496.842169,        -1.828486,      -443.602840,     17362.703392,        -0.025549,      9550.929144,     12644.039908,         0.755370,      2873.475177,     11712.636499,         0.245331,    -11217.122885,     13892.543893,        -0.807420,     39452.318921,     31932.930389,         1.235474,     40708.069327,     16145.242863,         2.521366,      6284.007716,     12857.584803,         0.488739,     -5651.470800,      1422.657682,        -3.972474,      9305.305968,     19970.551015,    -10665.245047,        -1.294891,         0.548161,         0.135349,         0.000805
 1754, 7211, 1539162.617, 7504813.505,     16425.172541,     47565.485375,         0.345317,     20577.275362,     11202.380955,         1.836866,      2671.407750,      7774.279573,         0.343621,     12235.274777,     12126.227169,         1.008993,     -2664.456395,      9216.096949,        -0.289109,     -8950.012207,     10891.548101,        -0.821739,     10854.973418,     10463.839772,         1.037380,    -11936.633119,     24182.284091,        -0.493611,     -8889.029367,     12742.368726,        -0.697596,    -10467.233681,     14257.503186,        -0.734156,     -6269.358950,       996.561341,        -6.290992,     23872.943800,     21774.506643,      2098.437157,         0.254561,         0.477087,         0.133886,         0.000031
 1755, 1729, 1874096.955, 7595111.529,     63947.643223,     55773.064276,         1.146569,     28482.765748,      6046.636553,         4.710514,    -43207.488841,      7615.945447,        -5.673293,      4498.591432,     13778.125929,         0.326502,    -11777.229876,     11112.468526,        -1.059821,     19435.477652,      9879.797427,         1.967194,    -18053.986674,     11301.284269,        -1.597516,    -33639.420594,     23731.584868,        -1.417496,    -11568.825587,     16526.350603,        -0.700023,     10837.020357,     16596.325936,         0.652977,     -2362.414153,      1498.620650,        -1.576392,     31634.072570,     29477.656093,      2156.416477,         0.257424,         0.516896,         0.105599,         0.000024
 1756, 13117, 1946660.851, 7524094.188,     25415.336602,     50882.956903,         0.499486,      3022.362813,      7012.411958,         0.431002,    -10932.080487,      9275.149991,        -1.178642,      1150.674855,     11883.741056,         0.096828,     -1856.416025,     10058.559893,        -0.184561,      7762.614699,     10534.661079,         0.736864,      6703.013732,     12095.497552,         0.554174,    -33993.200245,     23460.462401,        -1.448957,       535.392914,     14823.530663,         0.036118,     -2652.765202,     12673.056126,        -0.209323,     -7829.230258,      1585.342339,        -4.938511,     12898.136320,     19098.562046,     -6200.425726,        -0.759979,         0.710730,         0.151591,         0.000317
 1757, 1701, 1898819.263, 7572504.613,     76826.063492,     55680.688349,         1.379761,     24415.231437,      6678.850848,         3.655604,    -42177.070463,      9407.091157,        -4.483540,      -942.084970,     13276.956529,        -0.070956,    -12868.415552,     11128.080629,        -1.156391,     14011.625052,     10292.124986,         1.361393,    -19022.374335,     11318.486954,        -1.680646,    -34956.792475,     24209.045834,        -1.443956,      -906.498026,     15272.302788,        -0.059356,      7820.733775,     13193.749981,         0.592760,     -3954.573149,      1579.735753,        -2.503313,      8797.783225,     22891.015757,    -14093.232532,        -1.728227,         0.530175,         0.152411,         0.001647
 1758, 12845, 1988070.872, 7665867.464,    106370.937798,     53309.504672,         1.995347,       949.453954,      7025.909403,         0.135136,    -25299.998687,      7064.389639,        -3.581342,      -517.978926,     14785.405700,        -0.035033,    -14434.157379,     10377.631491,        -1.390891,      4943.054568,     11085.364789,         0.445908,    -12653.144580,     11512.645474,        -1.099065,    -30530.958627,     27168.464108,        -1.123765,     -7130.540920,     14843.306015,        -0.480388,    -12803.315419,     17937.267679,        -0.713783,     -3479.016144,      1830.288387,        -1.900802,     18256.298930,     17394.213130,       862.085800,         0.106899,         0.534790,         0.171065,         0.000007
