Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
    0, 6727, 1517563.872, 7173987.775,    174144.509308,     65959.633050,         2.640168,     -4406.444795,     19244.238537,        -0.228975,      4023.907206,      8886.458113,         0.452813,    -14851.202028,     15172.831690,        -0.978802,    -32765.925807,     12553.920926,        -2.610015,     -4310.138781,     11040.233195,        -0.390403,     20379.995564,     15369.300418,         1.326020,    -50309.784022,     38725.507000,        -1.299138,     -7447.310360,     14900.037930,        -0.499818,     -4724.379322,     17930.844468,        -0.263478,     -7084.801390,      1185.702849,        -5.975191,     18715.446310,     18260.112966,       455.333344,         0.068324,         0.663142,         0.492275,         0.000007
    1, 11436, 2072514.877, 7440101.874,      6935.715566,     72724.931246,         0.095369,     26602.243314,      9986.291240,         2.663876,     -2498.138623,     23570.117845,        -0.105988,    -11626.968540,     16952.836368,        -0.685842,      3060.811958,     15290.139822,         0.200182,      2624.854678,     14928.833857,         0.175824,     -8490.319780,     14646.570119,        -0.579680,     21700.040685,     34230.674792,         0.633936,     17894.935197,     15638.357252,         1.144298,    -32735.829465,     22180.785999,        -1.475864,     -4333.951481,      3188.078823,        -1.359424,      4001.815435,      1992.087813,      2009.727622,         0.396007,         0.703642,         0.705570,         0.000617
    2, 9222, 1452507.204, 7175971.348,    130337.212962,     70274.346992,         1.854691,     -6977.762427,     21014.790106,        -0.332041,     -3079.191989,     12046.316001,        -0.255613,    -11148.328862,     18322.870525,        -0.608438,    -19855.951409,     13996.763275,        -1.418610,     -5389.415352,     13690.441128,        -0.393663,      7514.011090,     17726.160130,         0.423894,     -5880.097611,     41525.950836,        -0.141601,     -2946.652082,     19239.698117,        -0.153155,     -3808.375845,     20943.323824,        -0.181842,     -7621.391321,      1462.946691,        -5.209617,      3334.722589,      8268.598961,     -4933.876372,        -0.662769,         0.739421,         0.366472,         0.000417
    3, 11825, 1710945.329, 7046122.806,    117170.237648,     53652.073923,         2.183890,     19342.761364,     13560.406665,         1.426415,     -4409.866135,      8636.608843,        -0.510602,    -23177.840607,     13671.752372,        -1.695309,    -21467.642136,     11300.196683,        -1.899758,      5382.418743,     11017.994277,         0.488512,    -30635.589185,     13686.798983,        -2.238331,     33098.158796,     34641.567386,         0.955446,      9797.521526,     16354.373298,         0.599077,     42488.188578,     15693.330286,         2.707404,     -7642.241481,      1190.174471,        -6.421110,      2877.229808,      6618.789838,     -3741.560030,        -0.511226,         0.688448,         0.387659,         0.000271
    4, 12281, 2026476.101, 7615544.64,     12231.003418,     59570.671293,         0.205319,      7389.582534,      6292.292156,         1.174386,    -15493.842322,     12099.566612,        -1.280529,     15290.582145,     16694.106143,         0.915927,     -1497.659260,     11967.200756,        -0.125147,      8713.819287,     13105.303725,         0.664908,      4413.191196,     12902.364137,         0.342045,     35154.287435,     32581.390248,         1.078968,    -10245.048346,     19526.982220,        -0.524661,      9128.166009,     19041.503880,         0.479383,     -7065.658180,      1909.800533,        -3.699684,      1373.891322,     -2653.120063,      4027.011385,         0.549278,         0.741453,         0.385537,         0.000311
    5, 4270, 1719443.605, 7145493.911,    -11336.290031,     53655.433333,        -0.211279,     26618.839370,      9570.234631,         2.781420,    -18861.984780,      7624.743652,        -2.473786,     10083.425203,     15081.371593,         0.668601,      -135.655303,     10206.435065,        -0.013291,     22602.581579,     11854.523768,         1.906663,     -1016.815082,     19849.494388,        -0.051226,     26118.838737,     38280.416455,         0.682303,      3420.941422,     18439.159091,         0.185526,     19979.925964,     13360.047193,         1.495498,     -5019.355748,      1476.251474,        -3.400068,      2715.880297,      2893.952410,      -178.072113,        -0.023802,         0.686562,         0.360155,         0.000001
    6, 12127, 2042913.601, 7681320.018,    -55766.249727,     91194.119536,        -0.611511,     -3974.973752,     10870.218574,        -0.365676,    -24957.826625,     18205.515674,        -1.370894,     19993.877335,     23932.900826,         0.835414,     19353.536717,     17129.591009,         1.129831,     10035.280381,     16917.718780,         0.593182,     -4997.656319,     17224.955866,        -0.290140,     -2207.921951,     39819.382642,        -0.055448,    -17021.605657,     23822.956375,        -0.714504,    -19039.923548,     22948.655021,        -0.829675,     -1155.237690,      2867.245493,        -0.402909,     21847.369940,     17553.439376,      4293.930564,         0.655061,         0.310422,         0.508798,         0.000729
    7, 11432, 2073091.133, 7437604.461,     -4372.635575,     71280.598277,        -0.061344,     27195.587049,     10013.602555,         2.715864,     -5313.703078,     23155.991063,        -0.229474,    -11275.509452,     16750.766927,        -0.673134,      5272.231542,     14976.630833,         0.352031,      4851.711751,     14857.213177,         0.326556,     -9551.042175,     14385.038786,        -0.663957,     23204.353081,     34278.069365,         0.676945,     19159.281556,     15458.091458,         1.239434,    -32997.900842,     22123.733326,        -1.491516,     -3860.441609,      3144.135694,        -1.227823,      2236.409008,      -501.778108,      2738.187116,         0.435312,         0.701526,         0.547687,         0.000376
    8, 13730, 1667939.132, 7568103.699,    -21868.773485,     74506.008539,        -0.293517,     41893.586159,     21532.566704,         1.945592,     13479.765508,     14922.739115,         0.903304,      -884.879471,     17549.645372,        -0.050422,       -41.167490,     13973.438656,        -0.002946,      2473.687732,     14634.805539,         0.169028,      3590.828228,     18366.531651,         0.195509,       561.748360,     35051.186700,         0.016027,     12246.222295,     18907.822684,         0.647680,       758.152720,     27393.846534,         0.027676,     -6589.991137,      1675.218840,        -3.933809,      1018.128372,     -1058.442332,      2076.570704,         0.339199,         0.738955,         0.571553,         0.000252
    9, 15185, 1479476.005, 7812163.627,    137685.332317,     82000.399093,         1.679081,     47770.071625,     18407.482094,         2.595144,    -52581.892428,     11021.274641,        -4.770945,    -38946.933143,     21250.697111,        -1.832737,    -12937.316191,     17444.487573,        -0.741628,     29498.654740,     15671.985266,         1.882254,   -109182.861150,     19890.546676,        -5.489184,     16873.531732,     55430.123584,         0.304411,     33591.728457,     24192.123441,         1.388540,    -11826.778256,     22073.321792,        -0.535795,     -4582.238834,      1262.840193,        -3.628518,      1024.925324,     15221.497811,    -14196.572487,        -2.174985,         0.694307,         0.512956,         0.008175
   10, 12278, 2030036.896, 7614686.258,     10876.527166,     58621.084009,         0.185540,      7355.450638,      6249.760178,         1.176917,    -15454.618102,     12007.573542,        -1.287073,     15577.045885,     16602.443362,         0.938238,     -1198.128057,     11822.848122,        -0.101340,      8435.593286,     12859.670940,         0.655973,      4396.037624,     12868.733051,         0.341606,     38076.968954,     32204.008928,         1.182367,    -10085.503267,     19339.107164,        -0.521508,      9117.047090,     18861.502211,         0.483368,     -7091.998502,      1887.626433,        -3.757099,      2301.022867,      6459.304217,     -4158.281350,        -0.544391,         0.740412,         0.333009,         0.000243
   11, 4264, 1721879.458, 7143391.522,     -9082.132566,     53352.211370,        -0.170230,     25844.199253,      9527.525459,         2.712583,    -18910.811610,      7526.953253,        -2.512413,      9423.562669,     14989.239661,         0.628689,      -327.055804,     10131.806553,        -0.032280,     22470.059986,     11789.068784,         1.906008,     -1434.967346,     19663.587096,        -0.072976,     25462.526843,     38251.562440,         0.665660,      2720.858229,     18366.814231,         0.148140,     19374.220825,     13420.891199,         1.443587,     -4993.678962,      1467.893679,        -3.401935,      1975.092184,     -4488.306584,      6463.398768,         0.850850,         0.687110,         0.340326,         0.000613
   12, 12474, 2006532.735, 7513022.653,     24597.217164,     75615.915123,         0.325292,      2005.626246,     10209.089587,         0.196455,     -2023.183845,     11478.693042,        -0.176256,     -2747.273162,     18159.464046,        -0.151286,     -3404.867223,     14612.782156,        -0.233006,     10220.727289,     13138.666698,         0.777912,     11675.621404,     15752.802121,         0.741177,     -7944.829301,     53225.792747,        -0.149267,     -9976.596968,     18216.818439,        -0.547659,      3505.691282,     21701.939072,         0.161538,     -7202.512989,      2673.383195,        -2.694157,      1626.207168,     -2647.026709,      4273.233877,         0.562946,         0.884408,         0.341292,         0.000269
   13, 11237, 1927151.117, 7409304.933,    -29069.068406,     67521.713096,        -0.430514,     -3039.597539,     12176.624286,        -0.249626,    -10752.947973,     13689.701287,        -0.785477,      6486.961599,     14588.660124,         0.444658,     10842.896878,     12852.106462,         0.843667,      2423.913035,     11885.275996,         0.203943,     -1435.035675,     16276.794673,        -0.088165,      6411.726878,     34201.872996,         0.187467,      3970.720930,     18369.535910,         0.216158,      4281.419177,     11498.348853,         0.372351,     -5494.722830,      2121.658105,        -2.589825,      4184.844340,      5374.153962,     -1189.309622,        -0.166159,         0.663427,         0.414324,         0.000032
   14, 12468, 2009675.12, 7511226.262,     27480.531150,     74323.196029,         0.369744,      2241.127064,     10012.369949,         0.223836,     -1859.827412,     11293.904535,        -0.164675,     -3898.888162,     17939.877743,        -0.217331,     -3742.204291,     14373.138396,        -0.260361,      9748.210961,     12821.636798,         0.760294,     10078.018483,     15893.407891,         0.634101,     -7490.983399,     51695.347221,        -0.144906,     -9174.665208,     17868.899786,        -0.513443,      3628.817253,     21274.290077,         0.170573,     -7213.143781,      2630.026365,        -2.742613,      3195.761818,      5817.877359,     -2622.115541,        -0.321524,         0.881761,         0.239691,         0.000053
   15, 15208, 1956834.052, 7742588.108,      2931.269423,     62196.261117,         0.047129,     18197.602632,     12478.239078,         1.458347,     -2511.660497,      8776.872644,        -0.286168,     13731.038734,     16178.615645,         0.848715,      -733.156794,     13237.392901,        -0.055385,      4129.552175,     14471.269181,         0.285362,       912.373518,     18214.873840,         0.050089,     12163.990054,     42417.812104,         0.286766,     -5514.088004,     20515.060420,        -0.268782,      2552.519716,     26670.015480,         0.095707,     -5765.379350,      1650.723865,        -3.492637,     11646.930630,     15579.629252,     -3932.698622,        -0.742885,         0.746749,         0.679630,         0.001921
   16, 12507, 1874764.413, 7371400.788,     53017.852633,     63405.220713,         0.836175,       130.698549,     11321.344973,         0.011544,    -14502.415452,     12761.415792,        -1.136427,      6288.027485,     15247.315411,         0.412402,     -2389.911048,     12835.609169,        -0.186194,      2679.959002,     12062.393397,         0.222175,    -20710.279386,     15478.577828,        -1.337996,    -38503.979185,     37279.815535,        -1.032837,    -16569.988638,     22675.238540,        -0.730753,      2166.760958,     13418.368769,         0.161477,     -7020.064625,      1685.795372,        -4.164245,      1883.860655,      1192.408035,       691.452620,         0.105351,         0.733306,         0.507555,         0.000019
   17, 14281, 1881181.43, 7250409.313,     68815.391695,     50726.388835,         1.356599,      9670.751243,      8108.706148,         1.192638,     -9200.791483,      8553.098121,        -1.075726,     -8874.345822,     13076.455073,        -0.678651,     -9781.344692,     10085.078965,        -0.969883,      5654.852414,     10966.998318,         0.515624,     -7128.050113,     15271.626090,        -0.466751,    -33906.837568,     33817.833557,        -1.002632,     -1879.983792,     12379.653509,        -0.151861,    -11339.264986,     19910.260817,        -0.569519,     -4190.983704,      1339.326487,        -3.129173,      5259.429006,     11175.340079,     -5915.911073,        -0.767237,         0.660503,         0.320329,         0.000455
   18, 7594, 1932638.025, 7476066.322,     52118.916360,     68756.268361,         0.758024,      5747.353688,     10193.727152,         0.563813,     -5766.617131,     17836.448292,        -0.323305,      7743.534325,     16779.054161,         0.461500,     -4867.633424,     14479.465770,        -0.336175,     -9991.086776,     14270.456283,        -0.700124,      -955.801183,     20531.833896,        -0.046552,    -37410.173004,     31313.905100,        -1.194682,      -245.745036,     23139.216395,        -0.010620,      1624.758490,     19892.590355,         0.081677,     -9431.440956,      2190.284294,        -4.306035,       443.347135,      2622.330179,     -2178.983044,        -0.353867,         0.767891,         0.566547,         0.000269
   19, 13812, 1369948.165, 7676313.35,     87428.512459,     88255.779208,         0.990626,     20573.455939,     12506.140027,         1.645068,    -22639.167416,     13652.437652,        -1.658251,    -13061.398866,     23436.209624,        -0.557317,    -16360.664003,     16803.668089,        -0.973636,     47892.733613,     18214.401297,         2.629388,     -4358.937770,     15626.212163,        -0.278950,   -107722.848520,     42331.953849,        -2.544717,     12359.106798,     18364.291400,         0.672997,      3267.596602,     15344.834792,         0.212944,     -8873.438078,      1444.788053,        -6.141688,     39201.603400,     20791.066158,     18410.537242,         2.564742,         0.648965,         0.410940,         0.007529
   20, 13460, 2049038.507, 7511086.325,    110702.043242,     82095.348369,         1.348457,     14522.474186,      9698.295626,         1.497425,     36325.278914,     13035.963814,         2.786543,    -41804.030864,     22199.113339,        -1.883140,    -19845.715490,     16318.068774,        -1.216180,     19086.619108,     13286.146456,         1.436581,     -4378.944785,     15756.359478,        -0.277916,    -36395.951763,     42671.490699,        -0.852934,    -16916.182020,     21406.274955,        -0.790244,     -2391.084208,     20993.819064,        -0.113895,     -6617.542487,      3029.431177,        -2.184418,     11257.302300,     20298.384179,     -9041.081879,        -1.508424,         0.723078,         0.589316,         0.005357
   21, 12500, 1900854.221, 7361519.136,     20666.443144,     66057.691435,         0.312854,      6730.321855,     11659.106960,         0.577259,    -15630.795681,     12156.630413,        -1.285784,      9028.776631,     15533.392018,         0.581250,      2781.255088,     13506.104827,         0.205926,      6701.842341,     12225.518924,         0.548185,    -22979.972909,     14477.266929,        -1.587314,    -39288.214159,     40893.385189,        -0.960747,     -2400.633459,     19058.476450,        -0.125961,      5842.759989,     12268.712073,         0.476233,     -6751.799742,      1671.070671,        -4.040403,     26118.717500,     19199.682154,      6919.035346,         1.025601,         0.718891,         0.479707,         0.001591
   22, 13471, 2049166.047, 7535616.88,    180701.456248,     67734.001898,         2.667810,     16533.219730,      8698.539054,         1.900689,     31003.935027,     13089.385639,         2.368632,    -50206.200025,     19802.973301,        -2.535286,    -35193.051749,     13609.579587,        -2.585903,     20655.026837,     12351.024777,         1.672333,     -9780.157461,     15565.830337,        -0.628309,    -15289.227387,     41324.193042,        -0.369982,       866.224837,     18948.184757,         0.045715,      1562.351686,     19045.186466,         0.082034,     -6665.758276,      2451.318158,        -2.719255,     31940.205890,     20417.467304,     11522.738586,         1.515486,         0.730124,         0.339122,         0.001934
   23, 7216, 1553665.948, 7523354.131,       390.710020,     63601.640650,         0.006143,     15905.050053,     15664.980975,         1.015325,    -12134.894050,     10613.089535,        -1.143389,      1971.609447,     17378.324716,         0.113452,     -2919.200601,     12883.428130,        -0.226586,     13095.009730,     14405.434567,         0.909033,     18146.255207,     15972.696872,         1.136080,    -12323.121437,     32246.575586,        -0.382153,      2049.918612,     17879.015703,         0.114655,      1822.218134,     22482.143291,         0.081052,     -5877.710716,      1330.162415,        -4.418792,       637.659258,      1698.512593,     -1060.853335,        -0.138844,         0.625003,         0.332628,         0.000016
   24, 6393, 1594428.383, 7514295.638,    -22893.212776,     72936.124027,        -0.313880,     32907.712242,     18737.883505,         1.756213,     -6948.441623,     12764.774154,        -0.544345,      1793.270536,     18882.157427,         0.094972,      -540.103276,     14704.673907,        -0.036730,     20338.144599,     15506.970401,         1.311549,     22094.869627,     18379.534315,         1.202145,    -17092.612619,     33522.945119,        -0.509878,      -801.168781,     19584.694047,        -0.040908,    -11997.680641,     22884.139930,        -0.524279,     -6362.665843,      1434.243737,        -4.436251,      7592.757248,      3124.482535,      4468.274713,         0.658144,         0.658160,         0.473072,         0.000638
   25, 15114, 1411024.16, 7936114.098,     89209.383955,     65674.667024,         1.358353,    -17747.220005,     17137.744380,        -1.035563,    -23445.759372,     11076.025001,        -2.116803,    -50857.998527,     21731.114211,        -2.340331,     -3108.641324,     13271.926869,        -0.234227,       398.286531,     14992.078027,         0.026566,    -26697.242741,     14009.967903,        -1.905589,    162347.985905,     47466.624444,         3.420256,      2286.004239,     19371.432716,         0.118009,    -22367.567587,     17838.404880,        -1.253900,      2389.141714,      1112.937507,         2.146699,     40732.696520,     31276.423078,      9456.273442,         1.218093,         0.458869,         0.311042,         0.001099
   26, 15138, 1369485.502, 7950941.428,     27382.921557,     60651.906992,         0.451477,      -109.498098,     14501.460999,        -0.007551,    -27948.807348,      9156.260772,        -3.052426,    -10337.177497,     20130.010063,        -0.513521,      8919.364957,     12919.527470,         0.690379,      5455.423055,     14366.662076,         0.379728,    -39489.988366,     13604.875820,        -2.902635,    117455.629666,     43071.970087,         2.726962,     -3910.194811,     17676.227140,        -0.221212,    -32809.039076,     17216.937047,        -1.905626,       320.952258,      1084.518421,         0.295940,      3549.580931,     22610.824915,    -19061.243984,        -2.422512,         0.493269,         0.292243,         0.003976
   27, 12124, 2044404.366, 7679531.014,    -54222.523624,     87611.247324,        -0.618899,      -836.085005,      9770.472738,        -0.085573,    -30625.255854,     15701.077898,        -1.950519,     21735.573967,     22948.869310,         0.947130,     18712.998776,     16482.572755,         1.135320,     10100.158298,     16450.631811,         0.613968,     -6410.946790,     16575.132577,        -0.386781,     -1791.516614,     38508.877991,        -0.046522,    -11633.920287,     22604.645852,        -0.514669,    -19163.731116,     22133.745177,        -0.865815,     -1813.999598,      2710.291899,        -0.669300,     22086.221250,     26248.601791,     -4162.380541,        -0.568484,         0.355205,         0.387142,         0.000335
   28, 13810, 1374797.172, 7673869.625,     99837.207909,     93928.580870,         1.062906,     22867.591247,     12947.238429,         1.766214,    -19849.187836,     14016.544103,        -1.416126,    -15064.739062,     25451.589994,        -0.591898,    -18804.486293,     17678.989457,        -1.063663,     48551.916548,     19671.500066,         2.468135,     -6936.349277,     16944.910179,        -0.409347,    -98422.452551,     44874.687081,        -2.193273,      9110.692947,     19105.928363,         0.476852,       447.073078,     15851.224740,         0.028204,     -9262.069651,      1486.636577,        -6.230218,     43935.655030,     22482.797512,     21452.857518,         3.335165,         0.657109,         0.527013,         0.020335
   29, 13101, 1785427.087, 7396161.222,      7893.699965,     88407.637639,         0.089288,    -10645.765663,     12522.618899,        -0.850123,      -949.731740,     12824.235777,        -0.074058,    -20509.796736,     21002.576072,        -0.976537,     14272.036534,     17813.785719,         0.801179,     17731.764475,     15442.283044,         1.148261,    -28065.312705,     18420.478478,        -1.523593,    -52837.261206,     50625.457433,        -1.043690,    -49442.264082,     21051.341115,        -2.348652,    -32641.888772,     25698.504590,        -1.270186,     -6528.684036,      1924.647982,        -3.392144,       436.968391,     -5788.993998,      6225.962389,         0.915299,         0.671911,         0.471067,         0.001224
   30, 10445, 1720495.389, 6931677.448,     20408.285821,     71803.973251,         0.284222,     13279.769876,     20922.033356,         0.634727,     26035.320150,     15865.215104,         1.641032,    -10869.760644,     15506.947592,        -0.700961,     -8347.179944,     14094.922535,        -0.592212,    -18665.954757,     11650.052698,        -1.602221,      3209.130876,     13910.900981,         0.230692,     97261.634092,     35067.053781,         2.773590,     30901.220171,     16077.869525,         1.921972,     41453.895588,     19310.086790,         2.146748,     -5311.372458,      1339.691900,        -3.964622,     35709.683460,     22402.659676,     13307.023784,         1.812916,         0.545337,         0.384086,         0.003363
   31, 6747, 2034286.685, 7574137.449,    117036.203596,     64860.074111,         1.804441,     12971.836256,      7605.928970,         1.705490,      7766.002059,     13777.341242,         0.563679,     -2770.123283,     19791.973341,        -0.139962,    -26486.991564,     13732.847589,        -1.928733,      1042.844514,     13261.908342,         0.078635,      9052.557441,     14337.395313,         0.631395,     54651.956927,     44555.502088,         1.226604,      1243.687870,     21395.318835,         0.058129,     26242.565765,     20364.654352,         1.288633,     -8173.053085,      2112.847755,        -3.868264,      2397.524543,      3379.664446,      -982.139903,        -0.177533,         0.762809,         0.650132,         0.000096
   32, 12432, 1967444.053, 7681697.967,     87648.514907,     66914.479508,         1.309859,       621.399224,      9182.220299,         0.067674,    -22461.591785,      9716.958305,        -2.311587,      2031.090565,     18943.978016,         0.107216,    -12350.368794,     13496.436933,        -0.915084,      2137.580994,     13852.320123,         0.154312,    -11548.437223,     16199.406078,        -0.712893,    -36079.510822,     40082.954744,        -0.900121,     -4360.945723,     19373.172851,        -0.225102,      2524.778192,     28657.257432,         0.088103,     -3315.103937,      2387.917657,        -1.388282,      1847.206300,      5181.355788,     -3334.149488,        -0.481991,         0.706127,         0.452977,         0.000316
   33, 3022, 1902209.666, 7190960.381,     58304.927461,     51934.851498,         1.122655,      6402.126429,      8814.856147,         0.726288,     -7110.316807,      8896.008694,        -0.799270,    -11480.603630,     12948.782192,        -0.886616,     -8319.180368,     10021.721169,        -0.830115,      7204.541394,     11677.565024,         0.616956,     -1811.321883,     15888.061892,        -0.114005,    -12078.589186,     34567.923150,        -0.349416,     -2494.173477,     12966.884441,        -0.192349,     -6416.555549,     20486.087102,        -0.313215,     -5040.427912,      1399.319994,        -3.602055,     25901.768290,     18759.242725,      7142.525565,         0.888988,         0.800376,         0.262053,         0.000460
   34, 4417, 1997378.339, 7611273.087,     27131.753146,     67268.130349,         0.403337,      7096.289243,      6967.669393,         1.018460,    -16011.378127,     12917.251439,        -1.239534,      9976.090417,     17840.773049,         0.559174,     -3883.200802,     13507.710946,        -0.287480,      9481.062675,     14632.883187,         0.647929,      1495.716059,     14146.360139,         0.105732,     26943.480823,     42044.687196,         0.640830,     -7232.451641,     20631.171218,        -0.350559,      6629.321301,     21361.446327,         0.310340,     -6953.410741,      2134.682015,        -3.257352,      3726.920582,      2676.821285,      1050.099297,         0.172817,         0.736141,         0.577914,         0.000067
   35, 15106, 1411426.362, 7933853.133,     88930.389956,     66308.108267,         1.341169,    -17533.464387,     17416.960541,        -1.006689,    -22661.080237,     11261.845741,        -2.012199,    -51995.957077,     21941.621351,        -2.369741,     -3175.107711,     13382.180093,        -0.237264,       517.997227,     15019.876694,         0.034487,    -25857.392722,     14054.287078,        -1.839822,    162829.654505,     47658.766743,         3.416573,      2688.568194,     19487.430562,         0.137964,    -22568.058250,     18029.144794,        -1.251754,      2385.769807,      1122.737075,         2.124959,     41868.081720,     21061.595465,     20806.486255,         2.529841,         0.454473,         0.226742,         0.003079
   36, 11240, 1926162.529, 7410265.834,    -27966.116807,     67692.969271,        -0.413132,     -3322.343171,     12301.992780,        -0.270065,    -10289.491481,     13711.957788,        -0.750403,      6137.085002,     14586.161142,         0.420747,     10645.500777,     12914.045852,         0.824335,      2039.045250,     11941.881248,         0.170747,     -1082.342073,     16415.871338,        -0.065933,      6193.861081,     34549.787478,         0.179273,      3716.677681,     18489.287240,         0.201018,      3996.151298,     11563.374252,         0.345587,     -5491.343390,      2125.726193,        -2.583279,      4486.378697,      4017.547064,       468.831633,         0.058906,         0.659204,         0.275842,         0.000002
   37, 4948, 1362340.527, 7572911.405,     34136.520819,     72072.935765,         0.473639,     13161.161422,     13048.047671,         1.008669,      8778.678801,     13366.028304,         0.656790,    -24396.702986,     20432.985267,        -1.193986,     -2460.136413,     13751.319091,        -0.178902,      6821.526877,     15324.022722,         0.445152,    -10579.421629,     15294.813580,        -0.691700,    -19801.228598,     45444.148761,        -0.435727,      5039.194294,     23106.230012,         0.218088,     -8351.812983,     14974.799844,        -0.557725,     -7429.893699,      1327.964159,        -5.594950,      2856.140379,      3793.935838,      -937.795459,        -0.133474,         0.766589,         0.435666,         0.000023
   38, 15334, 1763981.357, 7726791.533,    -52241.623867,     72638.856347,        -0.719197,      1059.809773,     15476.110240,         0.068480,     -6908.731376,     12876.499283,        -0.536538,      1624.771111,     19002.969610,         0.085501,     15052.762443,     15432.459667,         0.975396,      7915.646543,     14291.294934,         0.553879,     -2082.722645,     14796.570910,        -0.140757,    -20878.197219,     34751.712124,        -0.600782,     10620.322580,     21897.217347,         0.485008,     -5724.977074,     22452.409167,        -0.254983,     -4186.274804,      1916.935562,        -2.183837,      1725.226481,       738.717097,       986.509384,         0.151243,         0.614774,         0.513629,         0.000040
   39, 13876, 1874996.938, 7626282.732,     18551.787647,    117146.006509,         0.158365,      -958.854441,     22301.830230,        -0.042994,    -10916.766241,     21467.548124,        -0.508524,      1878.407466,     25196.968041,         0.074549,      3435.318377,     22308.169921,         0.153994,     -4403.900791,     22324.938463,        -0.197264,    -11007.064507,     21295.412852,        -0.516875,     -2397.987988,     45583.999591,        -0.052606,    -27221.073952,     32381.814229,        -0.840628,     16436.802514,     29131.163271,         0.564234,      2077.559992,      3356.265622,         0.619009,     25696.105150,     25966.049321,      -269.944171,        -0.035880,         0.328624,         0.352936,         0.000001
   40, 13799, 1462550.479, 7595146.301,     63655.906362,     82501.817112,         0.771570,     14099.720120,     15858.082346,         0.889119,     -4632.292560,     14089.302326,        -0.328781,    -16580.817213,     24991.292192,        -0.663464,     -7864.983071,     16717.265002,        -0.470471,       874.861883,     17384.745631,         0.050324,    -19079.190786,     19316.971419,        -0.987691,     -5401.155474,     42789.569097,        -0.126226,      -932.540364,     26695.866554,        -0.034932,     -3395.505894,     25185.785064,        -0.134818,     -5393.750599,      1568.610803,        -3.438553,      2471.879716,      3245.989379,      -774.109663,        -0.106731,         0.631903,         0.398636,         0.000012
   41, 6753, 2016278.506, 7583001.087,     47729.711350,     59231.050753,         0.805822,      4527.371437,      6976.847552,         0.648914,     -5655.288221,     12736.212617,        -0.444032,      1109.878089,     17648.360303,         0.062888,     -8434.271781,     12293.617887,        -0.686069,      -917.247692,     12711.738715,        -0.072158,      6718.923291,     13357.666660,         0.503001,     44288.345700,     43881.608039,         1.009269,     -3699.963729,     20740.518718,        -0.178393,     11544.156178,     19923.808962,         0.579415,     -7501.162182,      1892.574200,        -3.963471,     17851.809900,     14601.492539,      3250.317361,         0.393792,         0.710903,         0.221191,         0.000072
   42, 11852, 1802132.612, 7315110.996,    137908.341851,     77550.529644,         1.778303,    -11962.041034,     10038.570569,        -1.191608,     17848.586861,     14039.914647,         1.271275,    -28911.123957,     17317.412665,        -1.669483,    -22449.002257,     15991.555194,        -1.403804,      5900.560483,     12030.426087,         0.490470,       -37.685398,     19893.000382,        -0.001894,    -35325.632326,     35703.900802,        -0.989405,    -24654.041161,     28320.096514,        -0.870549,      7491.681650,     22968.813284,         0.326168,     -6704.923006,      1727.594347,        -3.881075,      2242.297510,      -873.417410,      3115.714920,         0.428055,         0.480158,         0.394339,         0.000196
   43, 14276, 1893057.701, 7245065.903,     63784.154733,     49708.386434,         1.283167,      8314.542638,      7860.845446,         1.057716,     -8051.518446,      8440.921113,        -0.953867,     -8474.312434,     12741.997064,        -0.665069,     -8532.367041,      9775.962182,        -0.872791,      5845.904785,     10852.901850,         0.538649,     -5897.440966,     14908.334377,        -0.395580,    -29134.048821,     33842.714514,        -0.860866,     -1428.198795,     12176.528661,        -0.117291,    -13478.678407,     19541.850720,        -0.689734,     -4362.798138,      1311.274315,        -3.327144,     18237.655160,     10417.543703,      7820.111457,         0.966289,         0.674951,         0.251270,         0.000514
   44, 708, 1113772.268, 7361042.605,    414584.800626,     58549.282650,         7.080954,     25299.640098,     13396.055991,         1.888589,    -15432.840043,      8861.906583,        -1.741481,    -84080.117214,     18617.475661,        -4.516193,    -70259.916080,     11858.620573,        -5.924797,     20360.963748,     11524.090572,         1.766817,    -55332.242972,     12944.259557,        -4.274655,     11598.381508,     28912.455768,         0.401155,     58882.079846,     22147.707410,         2.658608,    -43810.784032,     16211.005289,        -2.702533,    -11422.574951,       980.419757,       -11.650698,     34992.130600,     19533.312098,     15458.818502,         2.131942,         0.729466,         0.398943,         0.004950
