Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
  985, 11665, 1830840.252, 7654883.003,     13497.514722,     23719.413258,         0.569049,     10966.966571,     10267.428426,         1.068132,    -18893.411776,     10531.038111,        -1.794069,      6271.722564,     21409.233020,         0.292945,       252.918001,       880.360344,         0.287289,     12513.451648,     12449.938015,         1.005102,     -9495.428943,     13915.061688,        -0.682385,    -25306.825904,     47339.262510,        -0.534584,       372.002171,     19626.745957,         0.018954,      2503.848009,     24079.258126,         0.103984,     -3513.315148,      3163.200472,        -1.110684,      7398.073981,      7735.710433,      -337.636452,        -0.043590,         0.566710,         0.107506,         0.000000
  986, 9482, 1676163.946, 7226502.239,     66809.811933,     57798.882745,         1.155901,      3860.296399,      9263.771844,         0.416709,    -14210.212156,      6243.417138,        -2.276031,     -4417.335106,     17726.952266,        -0.249188,     -1941.469025,     11995.370721,        -0.161852,       493.033525,     10569.602349,         0.046646,    -25297.044015,     14658.767884,        -1.725728,    -63373.285542,     40159.911779,        -1.578024,     13286.875893,     16347.437570,         0.812780,    -19304.508081,     18846.643335,        -1.024294,     -4990.625209,      2211.655439,        -2.256511,      2043.385180,      8291.274585,     -6247.889405,        -0.849331,         0.535268,         0.195001,         0.000192
  987, 6948, 1699434.195, 6916162.258,     51752.820062,     65649.214960,         0.788324,      6619.084448,     12391.609846,         0.534159,      7206.365275,     12353.962105,         0.583324,        49.778515,     13396.725351,         0.003716,    -12035.761698,     13483.629189,        -0.892620,      2994.698327,     10326.714401,         0.289995,     10089.862725,     13005.712763,         0.775802,     -7916.603889,     30240.623104,        -0.261787,      1073.065879,     12901.654870,         0.083173,     28644.619414,     14069.307399,         2.035965,     -9515.682124,      1648.728075,        -5.771529,     19876.760740,     15883.282334,      3993.478406,         0.526161,         0.673826,         0.143063,         0.000051
  988, 3249, 1971268.404, 7615666.669,     42098.455814,     62274.835679,         0.676011,      3572.872638,      8092.487376,         0.441505,    -11545.189992,     12808.658459,        -0.901358,      3427.337665,     19461.045467,         0.176113,     -6416.452212,     12711.356866,        -0.504781,     -2549.295190,     11283.071466,        -0.225940,      2429.185828,     17174.340749,         0.141443,      9915.303578,     32570.952078,         0.304422,      4666.595747,     19178.130034,         0.243329,      6914.301305,     20632.539377,         0.335116,     -5034.125999,      2986.309092,        -1.685735,     18972.910260,     10293.778002,      8679.132258,         1.154990,         0.403809,         0.160001,         0.000278
  989, 10507, 1764715.931, 7550687.425,     18660.069384,     85379.790251,         0.218554,    -25442.316200,     15793.902195,        -1.610895,     -8700.541281,     12748.798773,        -0.682460,       111.458693,     20012.512150,         0.005569,     -1950.703468,     15450.261275,        -0.126257,     20216.740332,     15805.025552,         1.279134,     30478.198468,     19152.867014,         1.591313,    -28810.954459,     32141.106576,        -0.896390,    -25140.397468,     22752.735352,        -1.104940,     10208.153938,     28693.342450,         0.355767,     -2378.426154,      2065.805952,        -1.151331,      9447.578195,     17142.272087,     -7694.693892,        -1.096759,         0.465993,         0.267778,         0.000482
  990, 13678, 1793353.777, 7343231.661,    -22679.234996,     59577.294678,        -0.380669,    -11279.553220,      9612.293405,        -1.173451,     29475.834449,     11547.346391,         2.552607,    -14321.884091,     14350.610116,        -0.997998,     16149.676513,     12209.708953,         1.322691,    -11394.343803,     11349.684643,        -1.003935,    -19438.398994,     17054.803071,        -1.139761,    -35017.486443,     39353.659326,        -0.889815,    -31456.135631,     18301.182671,        -1.718803,     13135.577065,     19252.046569,         0.682295,     -6267.721580,      2493.435168,        -2.513689,     26042.758250,     18705.980180,      7336.778070,         1.102399,         0.514162,         0.341105,         0.000690
  991, 2738, 2007528.5, 7483123.099,     15056.015778,     63044.615838,         0.238815,      6972.454443,      8847.383737,         0.788081,     -9642.520256,     11953.611729,        -0.806662,      6514.749598,     16643.485946,         0.391429,      1470.424756,     12965.154169,         0.113414,     21432.934625,     14382.279147,         1.490232,    -10411.651851,     14890.059379,        -0.699235,     -5745.678489,     34008.200331,        -0.168950,    -11414.790208,     20098.919898,        -0.567931,      2229.952284,     21977.818468,         0.101464,     -9541.165131,      2273.227466,        -4.197189,      8866.884889,     16170.134624,     -7303.249735,        -0.995076,         0.687929,         0.198685,         0.000269
  992, 6884, 1799053.439, 7694279.202,     12654.505093,     19227.801393,         0.658136,     14633.133677,      9743.428954,         1.501846,      3977.307719,     12550.983141,         0.316892,     15650.311705,     17769.872950,         0.880722,     -1079.854245,      1001.196177,        -1.078564,     16656.243289,     13012.920636,         1.279977,       136.998540,     14073.517545,         0.009734,     15975.715152,     45870.096304,         0.348282,    -28601.266820,     22860.901171,        -1.251100,    -23372.043286,     24477.105556,        -0.954853,     -1534.737993,      2408.127458,        -0.637316,     15261.915910,     12124.592409,      3137.323501,         0.569523,         0.600548,         0.548582,         0.000432
  993, 10319, 1710974.492, 7570437.979,    -85790.001457,     63981.447874,        -1.340857,     25099.003887,     18209.768241,         1.378326,      3553.939967,     12897.318507,         0.275557,      3578.336160,     19252.193332,         0.185866,     13358.772995,     12010.962141,         1.112215,     13275.312799,     13012.925708,         1.020164,      4278.215759,     16265.895973,         0.263018,      6757.617288,     31458.726697,         0.214809,     28851.127687,     19874.999047,         1.451629,     17745.576153,     27898.058273,         0.636086,     -6910.662230,      2120.697135,        -3.258675,      1214.129399,      2274.587912,     -1060.458513,        -0.157063,         0.653133,         0.321855,         0.000013
  994, 3229, 1981942.699, 7315923.706,    -40808.693253,     56752.338993,        -0.719066,      -919.919040,      5955.192234,        -0.154473,     -6005.301228,      7088.447646,        -0.847196,     -1021.582486,     17240.942267,        -0.059253,      9768.675163,     11082.080362,         0.881484,     10129.257073,     11562.474893,         0.876046,       872.148507,     14460.213841,         0.060314,     -3251.406326,     34027.979771,        -0.095551,      2716.891276,     18350.991584,         0.148051,     17043.480062,     19700.792774,         0.865116,     -3161.157328,      2644.429068,        -1.195403,     10915.658950,     10673.985684,       241.673266,         0.034496,         0.450127,         0.269879,         0.000000
